Epochs,Accuracy,F1-score,Loss,Categorical Accuracy,Precision,Recall,Conf Matrix,Classification Report,Precision (OOD),Recall (OOD),Conf Matrix (OOD),Classification Report (OOD)
900,0.5432098765432098,0.47568244820483163,1.275599718093872,0.5307692289352417,0.43737438989376975,0.5432098765432098,"[[12  0  3 10 11]
 [ 5  0 11  3 11]
 [ 2  0 23  1  4]
 [ 7  0  2 27  0]
 [ 1  0  1  2 26]]","{'0': {'precision': 0.4444444444444444, 'recall': 0.3333333333333333, 'f1-score': 0.380952380952381, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.575, 'recall': 0.7666666666666667, 'f1-score': 0.6571428571428571, 'support': 30.0}, '3': {'precision': 0.627906976744186, 'recall': 0.75, 'f1-score': 0.6835443037974683, 'support': 36.0}, '4': {'precision': 0.5, 'recall': 0.8666666666666667, 'f1-score': 0.6341463414634146, 'support': 30.0}, 'accuracy': 0.5432098765432098, 'macro avg': {'precision': 0.42947028423772604, 'recall': 0.5433333333333333, 'f1-score': 0.47115717667122425, 'support': 162.0}, 'weighted avg': {'precision': 0.43737438989376975, 'recall': 0.5432098765432098, 'f1-score': 0.47568244820483163, 'support': 162.0}}",0.4173856209150327,0.41333333333333333,"[[ 2  0 24  4  0]
 [12  0 14  4  0]
 [ 1  0 29  0  0]
 [ 0  0  8 22  0]
 [ 2  0 15  4  9]]","{'0': {'precision': 0.11764705882352941, 'recall': 0.06666666666666667, 'f1-score': 0.0851063829787234, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.32222222222222224, 'recall': 0.9666666666666667, 'f1-score': 0.4833333333333334, 'support': 30.0}, '3': {'precision': 0.6470588235294118, 'recall': 0.7333333333333333, 'f1-score': 0.6875, 'support': 30.0}, '4': {'precision': 1.0, 'recall': 0.3, 'f1-score': 0.4615384615384615, 'support': 30.0}, 'accuracy': 0.41333333333333333, 'macro avg': {'precision': 0.41738562091503273, 'recall': 0.4133333333333333, 'f1-score': 0.34349563557010365, 'support': 150.0}, 'weighted avg': {'precision': 0.4173856209150327, 'recall': 0.41333333333333333, 'f1-score': 0.3434956355701037, 'support': 150.0}}"
900,0.5370370370370371,0.47911490952728064,1.1607592105865479,0.5230769515037537,0.46222526546516357,0.5370370370370371,"[[16 11  3  6  0]
 [ 5 13  9  3  0]
 [ 2  0 27  1  0]
 [ 3  1  1 31  0]
 [ 2  1 27  0  0]]","{'0': {'precision': 0.5714285714285714, 'recall': 0.4444444444444444, 'f1-score': 0.5, 'support': 36.0}, '1': {'precision': 0.5, 'recall': 0.43333333333333335, 'f1-score': 0.4642857142857143, 'support': 30.0}, '2': {'precision': 0.40298507462686567, 'recall': 0.9, 'f1-score': 0.5567010309278351, 'support': 30.0}, '3': {'precision': 0.7560975609756098, 'recall': 0.8611111111111112, 'f1-score': 0.8051948051948052, 'support': 36.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, 'accuracy': 0.5370370370370371, 'macro avg': {'precision': 0.44610224140620935, 'recall': 0.5277777777777778, 'f1-score': 0.4652363100816709, 'support': 162.0}, 'weighted avg': {'precision': 0.46222526546516357, 'recall': 0.5370370370370371, 'f1-score': 0.47911490952728064, 'support': 162.0}}",0.21300492610837438,0.29333333333333333,"[[11  0 18  1  0]
 [ 4  6 19  0  1]
 [ 3  0 27  0  0]
 [10  8 12  0  0]
 [ 1  0 29  0  0]]","{'0': {'precision': 0.3793103448275862, 'recall': 0.36666666666666664, 'f1-score': 0.3728813559322034, 'support': 30.0}, '1': {'precision': 0.42857142857142855, 'recall': 0.2, 'f1-score': 0.27272727272727276, 'support': 30.0}, '2': {'precision': 0.2571428571428571, 'recall': 0.9, 'f1-score': 0.39999999999999997, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, 'accuracy': 0.29333333333333333, 'macro avg': {'precision': 0.21300492610837435, 'recall': 0.29333333333333333, 'f1-score': 0.20912172573189522, 'support': 150.0}, 'weighted avg': {'precision': 0.21300492610837438, 'recall': 0.29333333333333333, 'f1-score': 0.20912172573189522, 'support': 150.0}}"
950,0.49382716049382713,0.4513648783426306,1.2824463844299316,0.5384615659713745,0.45287151860914876,0.49382716049382713,"[[ 5 10  1 16  4]
 [11  5  1  5  8]
 [ 0  0 16  0 14]
 [ 2  4  4 26  0]
 [ 0  0  2  0 28]]","{'0': {'precision': 0.2777777777777778, 'recall': 0.1388888888888889, 'f1-score': 0.1851851851851852, 'support': 36.0}, '1': {'precision': 0.2631578947368421, 'recall': 0.16666666666666666, 'f1-score': 0.2040816326530612, 'support': 30.0}, '2': {'precision': 0.6666666666666666, 'recall': 0.5333333333333333, 'f1-score': 0.5925925925925926, 'support': 30.0}, '3': {'precision': 0.5531914893617021, 'recall': 0.7222222222222222, 'f1-score': 0.6265060240963856, 'support': 36.0}, '4': {'precision': 0.5185185185185185, 'recall': 0.9333333333333333, 'f1-score': 0.6666666666666667, 'support': 30.0}, 'accuracy': 0.49382716049382713, 'macro avg': {'precision': 0.4558624694123015, 'recall': 0.4988888888888889, 'f1-score': 0.4550064202387782, 'support': 162.0}, 'weighted avg': {'precision': 0.45287151860914876, 'recall': 0.49382716049382713, 'f1-score': 0.4513648783426306, 'support': 162.0}}",0.2644751082251082,0.31333333333333335,"[[ 1 10  9  3  7]
 [ 5  9  6  3  7]
 [ 0  0 17  1 12]
 [ 3 13  0  2 12]
 [ 0  0 12  0 18]]","{'0': {'precision': 0.1111111111111111, 'recall': 0.03333333333333333, 'f1-score': 0.05128205128205128, 'support': 30.0}, '1': {'precision': 0.28125, 'recall': 0.3, 'f1-score': 0.29032258064516125, 'support': 30.0}, '2': {'precision': 0.38636363636363635, 'recall': 0.5666666666666667, 'f1-score': 0.4594594594594595, 'support': 30.0}, '3': {'precision': 0.2222222222222222, 'recall': 0.06666666666666667, 'f1-score': 0.10256410256410256, 'support': 30.0}, '4': {'precision': 0.32142857142857145, 'recall': 0.6, 'f1-score': 0.41860465116279066, 'support': 30.0}, 'accuracy': 0.31333333333333335, 'macro avg': {'precision': 0.2644751082251082, 'recall': 0.3133333333333333, 'f1-score': 0.264446569022713, 'support': 150.0}, 'weighted avg': {'precision': 0.2644751082251082, 'recall': 0.31333333333333335, 'f1-score': 0.2644465690227131, 'support': 150.0}}"
950,0.4506172839506173,0.35439748110119595,1.403132438659668,0.42307692766189575,0.479282622139765,0.4506172839506173,"[[15  0  0 14  7]
 [17  1  0  2 10]
 [ 1  0  0  3 26]
 [ 1  0  0 29  6]
 [ 1  0  0  1 28]]","{'0': {'precision': 0.42857142857142855, 'recall': 0.4166666666666667, 'f1-score': 0.4225352112676056, 'support': 36.0}, '1': {'precision': 1.0, 'recall': 0.03333333333333333, 'f1-score': 0.06451612903225806, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.5918367346938775, 'recall': 0.8055555555555556, 'f1-score': 0.6823529411764706, 'support': 36.0}, '4': {'precision': 0.36363636363636365, 'recall': 0.9333333333333333, 'f1-score': 0.5233644859813085, 'support': 30.0}, 'accuracy': 0.4506172839506173, 'macro avg': {'precision': 0.47680890538033394, 'recall': 0.4377777777777778, 'f1-score': 0.33855375349152855, 'support': 162.0}, 'weighted avg': {'precision': 0.479282622139765, 'recall': 0.4506172839506173, 'f1-score': 0.35439748110119595, 'support': 162.0}}",0.2423873873873874,0.30666666666666664,"[[ 5  0  0  2 23]
 [ 9  0  0  2 19]
 [ 3  0  0  0 27]
 [ 7  0  0 11 12]
 [ 0  0  0  0 30]]","{'0': {'precision': 0.20833333333333334, 'recall': 0.16666666666666666, 'f1-score': 0.1851851851851852, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.7333333333333333, 'recall': 0.36666666666666664, 'f1-score': 0.4888888888888889, 'support': 30.0}, '4': {'precision': 0.2702702702702703, 'recall': 1.0, 'f1-score': 0.4255319148936171, 'support': 30.0}, 'accuracy': 0.30666666666666664, 'macro avg': {'precision': 0.2423873873873874, 'recall': 0.30666666666666664, 'f1-score': 0.21992119779353825, 'support': 150.0}, 'weighted avg': {'precision': 0.2423873873873874, 'recall': 0.30666666666666664, 'f1-score': 0.21992119779353825, 'support': 150.0}}"
950,0.6728395061728395,0.6369993042809419,0.9815066456794739,0.7230769395828247,0.668333070385054,0.6728395061728395,"[[ 7 15  3 10  1]
 [ 1 26  0  2  1]
 [ 0  1 27  0  2]
 [ 2  0  9 22  3]
 [ 1  1  0  1 27]]","{'0': {'precision': 0.6363636363636364, 'recall': 0.19444444444444445, 'f1-score': 0.29787234042553196, 'support': 36.0}, '1': {'precision': 0.6046511627906976, 'recall': 0.8666666666666667, 'f1-score': 0.7123287671232877, 'support': 30.0}, '2': {'precision': 0.6923076923076923, 'recall': 0.9, 'f1-score': 0.7826086956521738, 'support': 30.0}, '3': {'precision': 0.6285714285714286, 'recall': 0.6111111111111112, 'f1-score': 0.619718309859155, 'support': 36.0}, '4': {'precision': 0.7941176470588235, 'recall': 0.9, 'f1-score': 0.84375, 'support': 30.0}, 'accuracy': 0.6728395061728395, 'macro avg': {'precision': 0.6712023134184557, 'recall': 0.6944444444444444, 'f1-score': 0.6512556226120297, 'support': 162.0}, 'weighted avg': {'precision': 0.668333070385054, 'recall': 0.6728395061728395, 'f1-score': 0.6369993042809419, 'support': 162.0}}",0.5770128369704749,0.5133333333333333,"[[ 4 20  0  0  6]
 [ 9 15  0  0  6]
 [ 0  0 24  0  6]
 [ 6  5  0  7 12]
 [ 0  1  1  1 27]]","{'0': {'precision': 0.21052631578947367, 'recall': 0.13333333333333333, 'f1-score': 0.163265306122449, 'support': 30.0}, '1': {'precision': 0.36585365853658536, 'recall': 0.5, 'f1-score': 0.4225352112676056, 'support': 30.0}, '2': {'precision': 0.96, 'recall': 0.8, 'f1-score': 0.8727272727272728, 'support': 30.0}, '3': {'precision': 0.875, 'recall': 0.23333333333333334, 'f1-score': 0.3684210526315789, 'support': 30.0}, '4': {'precision': 0.47368421052631576, 'recall': 0.9, 'f1-score': 0.6206896551724138, 'support': 30.0}, 'accuracy': 0.5133333333333333, 'macro avg': {'precision': 0.577012836970475, 'recall': 0.5133333333333334, 'f1-score': 0.489527699584264, 'support': 150.0}, 'weighted avg': {'precision': 0.5770128369704749, 'recall': 0.5133333333333333, 'f1-score': 0.48952769958426406, 'support': 150.0}}"
1000,0.4444444444444444,0.4108607697113444,1.2203747034072876,0.4076923131942749,0.43948228368518216,0.4444444444444444,"[[18  4  1 12  1]
 [20  7  0  3  0]
 [ 0  0  4 13 13]
 [ 0  3  2 30  1]
 [ 1  0  5 11 13]]","{'0': {'precision': 0.46153846153846156, 'recall': 0.5, 'f1-score': 0.48000000000000004, 'support': 36.0}, '1': {'precision': 0.5, 'recall': 0.23333333333333334, 'f1-score': 0.3181818181818182, 'support': 30.0}, '2': {'precision': 0.3333333333333333, 'recall': 0.13333333333333333, 'f1-score': 0.19047619047619044, 'support': 30.0}, '3': {'precision': 0.43478260869565216, 'recall': 0.8333333333333334, 'f1-score': 0.5714285714285714, 'support': 36.0}, '4': {'precision': 0.4642857142857143, 'recall': 0.43333333333333335, 'f1-score': 0.4482758620689655, 'support': 30.0}, 'accuracy': 0.4444444444444444, 'macro avg': {'precision': 0.4387880235706323, 'recall': 0.42666666666666675, 'f1-score': 0.4016724884311092, 'support': 162.0}, 'weighted avg': {'precision': 0.43948228368518216, 'recall': 0.4444444444444444, 'f1-score': 0.4108607697113444, 'support': 162.0}}",0.36619224266283096,0.30666666666666664,"[[12  7  0  2  9]
 [20  4  0  2  4]
 [ 0  0 10  9 11]
 [17  1  0 10  2]
 [ 2  0  4 14 10]]","{'0': {'precision': 0.23529411764705882, 'recall': 0.4, 'f1-score': 0.29629629629629634, 'support': 30.0}, '1': {'precision': 0.3333333333333333, 'recall': 0.13333333333333333, 'f1-score': 0.19047619047619044, 'support': 30.0}, '2': {'precision': 0.7142857142857143, 'recall': 0.3333333333333333, 'f1-score': 0.4545454545454545, 'support': 30.0}, '3': {'precision': 0.2702702702702703, 'recall': 0.3333333333333333, 'f1-score': 0.29850746268656714, 'support': 30.0}, '4': {'precision': 0.2777777777777778, 'recall': 0.3333333333333333, 'f1-score': 0.303030303030303, 'support': 30.0}, 'accuracy': 0.30666666666666664, 'macro avg': {'precision': 0.36619224266283085, 'recall': 0.30666666666666664, 'f1-score': 0.30857114140696223, 'support': 150.0}, 'weighted avg': {'precision': 0.36619224266283096, 'recall': 0.30666666666666664, 'f1-score': 0.3085711414069623, 'support': 150.0}}"
1000,0.5679012345679012,0.516012994801505,1.0703299045562744,0.5692307949066162,0.5755334172000839,0.5679012345679012,"[[ 7  0  9 18  2]
 [ 2  6 10  5  7]
 [ 0  1 29  0  0]
 [ 2  1  1 32  0]
 [ 0  5  7  0 18]]","{'0': {'precision': 0.6363636363636364, 'recall': 0.19444444444444445, 'f1-score': 0.29787234042553196, 'support': 36.0}, '1': {'precision': 0.46153846153846156, 'recall': 0.2, 'f1-score': 0.27906976744186046, 'support': 30.0}, '2': {'precision': 0.5178571428571429, 'recall': 0.9666666666666667, 'f1-score': 0.6744186046511628, 'support': 30.0}, '3': {'precision': 0.5818181818181818, 'recall': 0.8888888888888888, 'f1-score': 0.7032967032967034, 'support': 36.0}, '4': {'precision': 0.6666666666666666, 'recall': 0.6, 'f1-score': 0.631578947368421, 'support': 30.0}, 'accuracy': 0.5679012345679012, 'macro avg': {'precision': 0.5728488178488178, 'recall': 0.5700000000000001, 'f1-score': 0.517247272636736, 'support': 162.0}, 'weighted avg': {'precision': 0.5755334172000839, 'recall': 0.5679012345679012, 'f1-score': 0.516012994801505, 'support': 162.0}}",0.31873940514717214,0.32,"[[ 0  2 24  3  1]
 [ 0  4 19  2  5]
 [ 0  3 26  0  1]
 [ 0  3 11 13  3]
 [ 0  2 23  0  5]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.2857142857142857, 'recall': 0.13333333333333333, 'f1-score': 0.18181818181818182, 'support': 30.0}, '2': {'precision': 0.2524271844660194, 'recall': 0.8666666666666667, 'f1-score': 0.3909774436090226, 'support': 30.0}, '3': {'precision': 0.7222222222222222, 'recall': 0.43333333333333335, 'f1-score': 0.5416666666666666, 'support': 30.0}, '4': {'precision': 0.3333333333333333, 'recall': 0.16666666666666666, 'f1-score': 0.2222222222222222, 'support': 30.0}, 'accuracy': 0.32, 'macro avg': {'precision': 0.3187394051471721, 'recall': 0.32, 'f1-score': 0.26733690286321865, 'support': 150.0}, 'weighted avg': {'precision': 0.31873940514717214, 'recall': 0.32, 'f1-score': 0.26733690286321865, 'support': 150.0}}"
1000,0.5679012345679012,0.49401366928982265,1.0825722217559814,0.5153846144676208,0.5146332607116921,0.5679012345679012,"[[26  0  1  8  1]
 [28  0  1  0  1]
 [ 2  1  6  0 21]
 [ 4  0  0 32  0]
 [ 0  2  0  0 28]]","{'0': {'precision': 0.43333333333333335, 'recall': 0.7222222222222222, 'f1-score': 0.5416666666666666, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.75, 'recall': 0.2, 'f1-score': 0.31578947368421056, 'support': 30.0}, '3': {'precision': 0.8, 'recall': 0.8888888888888888, 'f1-score': 0.8421052631578948, 'support': 36.0}, '4': {'precision': 0.5490196078431373, 'recall': 0.9333333333333333, 'f1-score': 0.6913580246913581, 'support': 30.0}, 'accuracy': 0.5679012345679012, 'macro avg': {'precision': 0.5064705882352941, 'recall': 0.5488888888888889, 'f1-score': 0.47818388564002595, 'support': 162.0}, 'weighted avg': {'precision': 0.5146332607116921, 'recall': 0.5679012345679012, 'f1-score': 0.49401366928982265, 'support': 162.0}}",0.2306666666666667,0.34,"[[21  0  0  0  9]
 [24  0  0  0  6]
 [ 0  0  6  0 24]
 [18  0  0  0 12]
 [ 0  0  6  0 24]]","{'0': {'precision': 0.3333333333333333, 'recall': 0.7, 'f1-score': 0.45161290322580644, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.32, 'recall': 0.8, 'f1-score': 0.45714285714285713, 'support': 30.0}, 'accuracy': 0.34, 'macro avg': {'precision': 0.23066666666666666, 'recall': 0.33999999999999997, 'f1-score': 0.23889400921658988, 'support': 150.0}, 'weighted avg': {'precision': 0.2306666666666667, 'recall': 0.34, 'f1-score': 0.2388940092165899, 'support': 150.0}}"
1050,0.5493827160493827,0.4913014293611309,1.0304243564605713,0.5307692289352417,0.48060026566337927,0.5493827160493827,"[[15  0  0 20  1]
 [10  0  0 19  1]
 [ 0  0 17  0 13]
 [ 6  0  0 30  0]
 [ 0  0  3  0 27]]","{'0': {'precision': 0.4838709677419355, 'recall': 0.4166666666666667, 'f1-score': 0.44776119402985076, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.85, 'recall': 0.5666666666666667, 'f1-score': 0.68, 'support': 30.0}, '3': {'precision': 0.43478260869565216, 'recall': 0.8333333333333334, 'f1-score': 0.5714285714285714, 'support': 36.0}, '4': {'precision': 0.6428571428571429, 'recall': 0.9, 'f1-score': 0.75, 'support': 30.0}, 'accuracy': 0.5493827160493827, 'macro avg': {'precision': 0.48230214385894615, 'recall': 0.5433333333333333, 'f1-score': 0.4898379530916845, 'support': 162.0}, 'weighted avg': {'precision': 0.48060026566337927, 'recall': 0.5493827160493827, 'f1-score': 0.4913014293611309, 'support': 162.0}}",0.2963116883116883,0.37333333333333335,"[[ 5  0  5 11  9]
 [11  0  4  9  6]
 [ 0  0 10  0 20]
 [ 5  0  0 13 12]
 [ 0  0  2  0 28]]","{'0': {'precision': 0.23809523809523808, 'recall': 0.16666666666666666, 'f1-score': 0.19607843137254902, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.47619047619047616, 'recall': 0.3333333333333333, 'f1-score': 0.39215686274509803, 'support': 30.0}, '3': {'precision': 0.3939393939393939, 'recall': 0.43333333333333335, 'f1-score': 0.4126984126984127, 'support': 30.0}, '4': {'precision': 0.37333333333333335, 'recall': 0.9333333333333333, 'f1-score': 0.5333333333333333, 'support': 30.0}, 'accuracy': 0.37333333333333335, 'macro avg': {'precision': 0.29631168831168825, 'recall': 0.37333333333333335, 'f1-score': 0.3068534080298786, 'support': 150.0}, 'weighted avg': {'precision': 0.2963116883116883, 'recall': 0.37333333333333335, 'f1-score': 0.3068534080298786, 'support': 150.0}}"
1050,0.5925925925925926,0.5643614609662023,1.1323585510253906,0.5538461804389954,0.5864585009846448,0.5925925925925926,"[[15  2  1 17  1]
 [ 8  5  0 10  7]
 [ 0  0 27  0  3]
 [ 9  2  2 23  0]
 [ 0  0  4  0 26]]","{'0': {'precision': 0.46875, 'recall': 0.4166666666666667, 'f1-score': 0.4411764705882353, 'support': 36.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.16666666666666666, 'f1-score': 0.2564102564102564, 'support': 30.0}, '2': {'precision': 0.7941176470588235, 'recall': 0.9, 'f1-score': 0.84375, 'support': 30.0}, '3': {'precision': 0.46, 'recall': 0.6388888888888888, 'f1-score': 0.5348837209302325, 'support': 36.0}, '4': {'precision': 0.7027027027027027, 'recall': 0.8666666666666667, 'f1-score': 0.7761194029850748, 'support': 30.0}, 'accuracy': 0.5925925925925926, 'macro avg': {'precision': 0.5962251810634164, 'recall': 0.5977777777777777, 'f1-score': 0.5704679701827597, 'support': 162.0}, 'weighted avg': {'precision': 0.5864585009846448, 'recall': 0.5925925925925926, 'f1-score': 0.5643614609662023, 'support': 162.0}}",0.44194041252864785,0.35333333333333333,"[[ 1  0  5 14 10]
 [ 6  1  0 15  8]
 [ 0  0 23  0  7]
 [ 5  0  1 13 11]
 [ 0  0 15  0 15]]","{'0': {'precision': 0.08333333333333333, 'recall': 0.03333333333333333, 'f1-score': 0.04761904761904761, 'support': 30.0}, '1': {'precision': 1.0, 'recall': 0.03333333333333333, 'f1-score': 0.06451612903225806, 'support': 30.0}, '2': {'precision': 0.5227272727272727, 'recall': 0.7666666666666667, 'f1-score': 0.6216216216216216, 'support': 30.0}, '3': {'precision': 0.30952380952380953, 'recall': 0.43333333333333335, 'f1-score': 0.3611111111111111, 'support': 30.0}, '4': {'precision': 0.29411764705882354, 'recall': 0.5, 'f1-score': 0.37037037037037035, 'support': 30.0}, 'accuracy': 0.35333333333333333, 'macro avg': {'precision': 0.4419404125286478, 'recall': 0.35333333333333333, 'f1-score': 0.2930476559508818, 'support': 150.0}, 'weighted avg': {'precision': 0.44194041252864785, 'recall': 0.35333333333333333, 'f1-score': 0.2930476559508817, 'support': 150.0}}"
1050,0.43209876543209874,0.3759366189824702,1.3584868907928467,0.4076923131942749,0.35772523945826057,0.43209876543209874,"[[20  3  0 13  0]
 [12 13  1  3  1]
 [13  4  0 10  3]
 [ 2  1  0 29  4]
 [ 2 14  0  6  8]]","{'0': {'precision': 0.40816326530612246, 'recall': 0.5555555555555556, 'f1-score': 0.47058823529411764, 'support': 36.0}, '1': {'precision': 0.37142857142857144, 'recall': 0.43333333333333335, 'f1-score': 0.4, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.47540983606557374, 'recall': 0.8055555555555556, 'f1-score': 0.5979381443298968, 'support': 36.0}, '4': {'precision': 0.5, 'recall': 0.26666666666666666, 'f1-score': 0.3478260869565218, 'support': 30.0}, 'accuracy': 0.43209876543209874, 'macro avg': {'precision': 0.35100033456005353, 'recall': 0.41222222222222227, 'f1-score': 0.3632704933161072, 'support': 162.0}, 'weighted avg': {'precision': 0.35772523945826057, 'recall': 0.43209876543209874, 'f1-score': 0.3759366189824702, 'support': 162.0}}",0.32108778995469156,0.29333333333333333,"[[26  3  0  1  0]
 [17 11  0  2  0]
 [27  1  0  2  0]
 [22  3  0  4  1]
 [ 6 13  0  8  3]]","{'0': {'precision': 0.2653061224489796, 'recall': 0.8666666666666667, 'f1-score': 0.40625, 'support': 30.0}, '1': {'precision': 0.3548387096774194, 'recall': 0.36666666666666664, 'f1-score': 0.36065573770491804, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.23529411764705882, 'recall': 0.13333333333333333, 'f1-score': 0.1702127659574468, 'support': 30.0}, '4': {'precision': 0.75, 'recall': 0.1, 'f1-score': 0.17647058823529416, 'support': 30.0}, 'accuracy': 0.29333333333333333, 'macro avg': {'precision': 0.32108778995469156, 'recall': 0.29333333333333333, 'f1-score': 0.2227178183795318, 'support': 150.0}, 'weighted avg': {'precision': 0.32108778995469156, 'recall': 0.29333333333333333, 'f1-score': 0.2227178183795318, 'support': 150.0}}"
1100,0.5493827160493827,0.4660291770220848,1.058350682258606,0.5846154093742371,0.43557422969187676,0.5493827160493827,"[[ 0 10  0 25  1]
 [ 0 21  1  7  1]
 [ 0  9 10  0 11]
 [ 0  0  0 36  0]
 [ 0  2  6  0 22]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 36.0}, '1': {'precision': 0.5, 'recall': 0.7, 'f1-score': 0.5833333333333334, 'support': 30.0}, '2': {'precision': 0.5882352941176471, 'recall': 0.3333333333333333, 'f1-score': 0.42553191489361697, 'support': 30.0}, '3': {'precision': 0.5294117647058824, 'recall': 1.0, 'f1-score': 0.6923076923076924, 'support': 36.0}, '4': {'precision': 0.6285714285714286, 'recall': 0.7333333333333333, 'f1-score': 0.6769230769230768, 'support': 30.0}, 'accuracy': 0.5493827160493827, 'macro avg': {'precision': 0.4492436974789916, 'recall': 0.5533333333333333, 'f1-score': 0.4756192034915439, 'support': 162.0}, 'weighted avg': {'precision': 0.43557422969187676, 'recall': 0.5493827160493827, 'f1-score': 0.4660291770220848, 'support': 162.0}}",0.4028273809523809,0.4666666666666667,"[[ 0 14  4  6  6]
 [ 0 17  0  6  7]
 [ 0  0 14  0 16]
 [ 0  2  0 16 12]
 [ 0  1  6  0 23]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.5, 'recall': 0.5666666666666667, 'f1-score': 0.53125, 'support': 30.0}, '2': {'precision': 0.5833333333333334, 'recall': 0.4666666666666667, 'f1-score': 0.5185185185185186, 'support': 30.0}, '3': {'precision': 0.5714285714285714, 'recall': 0.5333333333333333, 'f1-score': 0.5517241379310344, 'support': 30.0}, '4': {'precision': 0.359375, 'recall': 0.7666666666666667, 'f1-score': 0.4893617021276596, 'support': 30.0}, 'accuracy': 0.4666666666666667, 'macro avg': {'precision': 0.402827380952381, 'recall': 0.4666666666666666, 'f1-score': 0.41817087171544254, 'support': 150.0}, 'weighted avg': {'precision': 0.4028273809523809, 'recall': 0.4666666666666667, 'f1-score': 0.41817087171544254, 'support': 150.0}}"
